::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:15 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:30 +0000] "POST /users/auth HTTP/1.1" 302 33 "-" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:30 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:30 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:30 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:30 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
::ffff:127.0.0.1 - - [11/Mar/2021:00:12:30 +0000] "GET /users/auth HTTP/1.1" 302 33 "http://127.0.0.1:3000/users/auth" "PostmanRuntime/7.26.10"
